날짜,스트레스,날짜,탈모
2024-07-01,7.65973,2024-07-01,11.16243
2024-07-02,6.38953,2024-07-02,11.89376
2024-07-03,9.46882,2024-07-03,11.54734
2024-07-04,8.42956,2024-07-04,9.43033
2024-07-05,7.15935,2024-07-05,8.81447
2024-07-06,5.81216,2024-07-06,9.04541
2024-07-07,6.62047,2024-07-07,9.19938
2024-07-08,7.08237,2024-07-08,10.77752
2024-07-09,6.85142,2024-07-09,10.4311
2024-07-10,7.85219,2024-07-10,9.81524
2024-07-11,7.3903,2024-07-11,9.39183
2024-07-12,7.73672,2024-07-12,9.58429
2024-07-13,7.31331,2024-07-13,9.77675
2024-07-14,5.85065,2024-07-14,11.20092
2024-07-15,6.505,2024-07-15,10.20015
2024-07-16,8.2371,2024-07-16,10.4311
2024-07-17,7.65973,2024-07-17,10.81601
2024-07-18,7.73672,2024-07-18,9.16089
2024-07-19,6.42802,2024-07-19,8.2371
2024-07-20,5.46574,2024-07-20,9.50731
2024-07-21,5.23479,2024-07-21,10.46959
2024-07-22,6.85142,2024-07-22,11.66281
2024-07-23,7.46728,2024-07-23,10.20015
2024-07-24,6.73595,2024-07-24,9.85373
2024-07-25,7.58275,2024-07-25,9.9692
2024-07-26,6.65896,2024-07-26,8.69899
2024-07-27,5.77367,2024-07-27,9.08391
2024-07-28,5.50423,2024-07-28,12.35565
2024-07-29,5.00384,2024-07-29,11.04695
2024-07-30,6.27405,2024-07-30,13.12548
2024-07-31,5.27328,2024-07-31,9.9692
2024-08-01,5.35026,2024-08-01,10.77752
2024-08-02,5.58121,2024-08-02,11.93225
2024-08-03,4.54195,2024-08-03,10.58506
2024-08-04,5.04234,2024-08-04,8.85296
2024-08-05,6.46651,2024-08-05,9.62278
2024-08-06,6.85142,2024-08-06,8.16012
2024-08-07,6.31254,2024-08-07,10.58506
2024-08-08,5.81216,2024-08-08,10.27713
2024-08-09,7.23633,2024-08-09,10.00769
2024-08-10,5.50423,2024-08-10,9.35334
2024-08-11,5.00384,2024-08-11,10.3926
2024-08-12,6.42802,2024-08-12,11.43187
2024-08-13,6.73595,2024-08-13,12.47113
2024-08-14,7.12086,2024-08-14,9.23787
2024-08-15,6.15858,2024-08-15,9.5458
2024-08-16,7.31331,2024-08-16,12.04772
2024-08-17,5.6197,2024-08-17,9.9692
2024-08-18,5.85065,2024-08-18,10.8545
2024-08-19,7.08237,2024-08-19,11.7013
2024-08-20,10.73903,2024-08-20,11.47036
2024-08-21,8.50654,2024-08-21,11.54734
2024-08-22,8.85296,2024-08-22,10.96997
2024-08-23,7.42879,2024-08-23,10.8545
2024-08-24,6.38953,2024-08-24,10.93148
2024-08-25,5.73518,2024-08-25,9.77675
2024-08-26,8.46805,2024-08-26,12.31716
2024-08-27,7.69822,2024-08-27,11.7013
2024-08-28,8.31408,2024-08-28,12.00923
2024-08-29,7.50577,2024-08-29,10.27713
2024-08-30,7.3518,2024-08-30,12.39414
2024-08-31,7.08237,2024-08-31,12.39414
2024-09-01,5.96612,2024-09-01,16.32024
2024-09-02,9.5458,2024-09-02,14.58814
2024-09-03,9.27636,2024-09-03,13.31793
2024-09-04,9.81524,2024-09-04,11.50885
2024-09-05,8.2371,2024-09-05,10.23864
2024-09-06,7.50577,2024-09-06,9.58429
2024-09-07,5.96612,2024-09-07,10.16166
2024-09-08,6.00461,2024-09-08,11.7013
2024-09-09,8.19861,2024-09-09,10.54657
2024-09-10,7.3903,2024-09-10,11.81678
2024-09-11,8.00615,2024-09-11,9.50731
2024-09-12,7.69822,2024-09-12,9.9692
2024-09-13,6.54349,2024-09-13,8.96843
2024-09-14,4.19553,2024-09-14,9.50731
2024-09-15,4.58044,2024-09-15,10.23864
2024-09-16,4.46497,2024-09-16,8.73749
2024-09-17,4.38799,2024-09-17,9.50731
2024-09-18,6.35103,2024-09-18,11.62432
2024-09-19,8.19861,2024-09-19,13.74133
2024-09-20,7.50577,2024-09-20,10.08468
2024-09-21,6.27405,2024-09-21,11.97074
2024-09-22,6.9284,2024-09-22,11.85527
2024-09-23,7.46728,2024-09-23,13.4719
2024-09-24,8.46805,2024-09-24,12.24018
2024-09-25,7.92917,2024-09-25,12.08622
2024-09-26,8.19861,2024-09-26,10.62355
2024-09-27,8.62201,2024-09-27,11.66281
2024-09-28,6.00461,2024-09-28,11.47036
2024-09-29,6.62047,2024-09-29,11.47036
2024-09-30,6.58198,2024-09-30,10.3926
2024-10-01,6.00461,2024-10-01,11.62432
2024-10-02,6.46651,2024-10-02,12.97151
2024-10-03,6.15858,2024-10-03,12.70207
2024-10-04,6.38953,2024-10-04,12.50962
2024-10-05,4.92686,2024-10-05,10.46959
2024-10-06,5.54272,2024-10-06,12.24018
2024-10-07,7.96766,2024-10-07,11.35488
2024-10-08,7.15935,2024-10-08,11.89376
2024-10-09,6.62047,2024-10-09,12.47113
2024-10-10,7.19784,2024-10-10,14.20323
2024-10-11,6.46651,2024-10-11,11.62432
2024-10-12,5.46574,2024-10-12,10.20015
2024-10-13,5.15781,2024-10-13,10.3926
2024-10-14,6.77444,2024-10-14,10.35411
2024-10-15,7.04387,2024-10-15,10.81601
2024-10-16,8.2371,2024-10-16,12.24018
2024-10-17,7.15935,2024-10-17,12.35565
2024-10-18,6.505,2024-10-18,10.96997
2024-10-19,5.88914,2024-10-19,10.46959
2024-10-20,4.23402,2024-10-20,11.7013
2024-10-21,7.58275,2024-10-21,12.20169
2024-10-22,7.12086,2024-10-22,12.04772
2024-10-23,8.69899,2024-10-23,13.51039
2024-10-24,5.50423,2024-10-24,12.27867
2024-10-25,7.31331,2024-10-25,11.7013
2024-10-26,6.19707,2024-10-26,10.23864
2024-10-27,5.54272,2024-10-27,10.73903
2024-10-28,7.58275,2024-10-28,11.97074
2024-10-29,8.04464,2024-10-29,12.24018
2024-10-30,7.69822,2024-10-30,11.00846
2024-10-31,6.77444,2024-10-31,10.58506
2024-11-01,6.0816,2024-11-01,9.81524
2024-11-02,5.1963,2024-11-02,9.81524
2024-11-03,4.61893,2024-11-03,13.20246
2024-11-04,7.12086,2024-11-04,13.4719
2024-11-05,6.15858,2024-11-05,11.89376
2024-11-06,6.38953,2024-11-06,10.81601
2024-11-07,7.04387,2024-11-07,10.8545
2024-11-08,5.81216,2024-11-08,9.46882
2024-11-09,4.61893,2024-11-09,9.5458
2024-11-10,5.6197,2024-11-10,9.93071
2024-11-11,7.04387,2024-11-11,11.66281
2024-11-12,7.31331,2024-11-12,10.12317
2024-11-13,7.3903,2024-11-13,11.50885
2024-11-14,6.00461,2024-11-14,11.97074
2024-11-15,6.9284,2024-11-15,10.62355
2024-11-16,5.69668,2024-11-16,10.62355
2024-11-17,6.27405,2024-11-17,11.20092
2024-11-18,5.88914,2024-11-18,13.01
2024-11-19,7.3518,2024-11-19,10.08468
2024-11-20,5.81216,2024-11-20,11.12394
2024-11-21,6.96689,2024-11-21,9.50731
2024-11-22,6.23556,2024-11-22,9.85373
2024-11-23,3.8876,2024-11-23,9.31485
2024-11-24,6.19707,2024-11-24,10.54657
2024-11-25,5.50423,2024-11-25,10.58506
2024-11-26,6.81293,2024-11-26,10.50808
2024-11-27,5.54272,2024-11-27,9.5458
2024-11-28,6.69745,2024-11-28,11.54734
2024-11-29,5.15781,2024-11-29,9.5458
2024-11-30,5.11932,2024-11-30,8.39107
2024-12-01,5.00384,2024-12-01,11.00846
2024-12-02,6.35103,2024-12-02,11.97074
2024-12-03,7.73672,2024-12-03,11.31639
2024-12-04,6.35103,2024-12-04,9.1224
2024-12-05,5.81216,2024-12-05,10.35411
2024-12-06,5.46574,2024-12-06,8.6605
2024-12-07,4.96535,2024-12-07,8.73749
2024-12-08,5.00384,2024-12-08,9.50731
2024-12-09,7.92917,2024-12-09,10.31562
2024-12-10,5.65819,2024-12-10,9.27636
2024-12-11,6.9284,2024-12-11,10.50808
2024-12-12,7.23633,2024-12-12,9.77675
2024-12-13,5.1963,2024-12-13,8.96843
2024-12-14,4.46497,2024-12-14,10.4311
2024-12-15,5.73518,2024-12-15,10.50808
2024-12-16,6.65896,2024-12-16,12.39414
2024-12-17,6.42802,2024-12-17,10.89299
2024-12-18,5.46574,2024-12-18,10.96997
2024-12-19,5.88914,2024-12-19,9.04541
2024-12-20,5.96612,2024-12-20,9.39183
2024-12-21,4.15704,2024-12-21,9.81524
2024-12-22,4.27251,2024-12-22,10.66204
2024-12-23,5.73518,2024-12-23,10.35411
2024-12-24,5.58121,2024-12-24,9.16089
2024-12-25,4.54195,2024-12-25,8.73749
2024-12-26,4.19553,2024-12-26,9.1224
2024-12-27,4.81139,2024-12-27,9.81524
2024-12-28,4.61893,2024-12-28,9.9692
2024-12-29,4.46497,2024-12-29,7.89068
2024-12-30,4.27251,2024-12-30,9.5458
2024-12-31,4.69591,2024-12-31,9.5458
2025-01-01,4.96535,2025-01-01,8.77598
2025-01-02,4.96535,2025-01-02,10.08468
2025-01-03,5.6197,2025-01-03,9.1224
2025-01-04,4.19553,2025-01-04,10.31562
2025-01-05,4.96535,2025-01-05,9.77675
2025-01-06,4.88837,2025-01-06,9.77675
2025-01-07,5.54272,2025-01-07,9.85373
2025-01-08,6.23556,2025-01-08,9.85373
2025-01-09,5.11932,2025-01-09,9.93071
2025-01-10,4.58044,2025-01-10,7.96766
2025-01-11,3.73364,2025-01-11,7.77521
2025-01-12,4.92686,2025-01-12,11.00846
2025-01-13,4.88837,2025-01-13,10.62355
2025-01-14,6.31254,2025-01-14,11.20092
2025-01-15,5.69668,2025-01-15,8.92994
2025-01-16,6.77444,2025-01-16,9.43033
2025-01-17,5.69668,2025-01-17,9.00692
2025-01-18,4.08006,2025-01-18,8.42956
2025-01-19,4.46497,2025-01-19,8.39107
2025-01-20,6.38953,2025-01-20,9.23787
2025-01-21,5.00384,2025-01-21,9.23787
2025-01-22,6.58198,2025-01-22,9.08391
2025-01-23,6.54349,2025-01-23,8.54503
2025-01-24,5.00384,2025-01-24,7.15935
2025-01-25,4.84988,2025-01-25,7.69822
2025-01-26,5.11932,2025-01-26,7.12086
2025-01-27,5.15781,2025-01-27,7.73672
2025-01-28,4.27251,2025-01-28,7.31331
2025-01-29,3.4642,2025-01-29,7.00538
2025-01-30,4.15704,2025-01-30,9.43033
2025-01-31,4.34949,2025-01-31,10.89299
2025-02-01,5.1963,2025-02-01,11.20092
2025-02-02,5.85065,2025-02-02,8.89145
2025-02-03,5.35026,2025-02-03,9.08391
2025-02-04,5.38876,2025-02-04,8.50654
2025-02-05,5.11932,2025-02-05,8.58352
2025-02-06,5.73518,2025-02-06,9.62278
2025-02-07,4.69591,2025-02-07,9.46882
2025-02-08,4.38799,2025-02-08,8.85296
2025-02-09,3.92609,2025-02-09,8.54503
2025-02-10,5.31177,2025-02-10,10.96997
2025-02-11,5.50423,2025-02-11,8.96843
2025-02-12,7.3518,2025-02-12,8.31408
2025-02-13,7.08237,2025-02-13,7.73672
2025-02-14,6.77444,2025-02-14,7.89068
2025-02-15,4.88837,2025-02-15,8.35257
2025-02-16,4.73441,2025-02-16,10.54657
2025-02-17,6.9284,2025-02-17,10.89299
2025-02-18,6.69745,2025-02-18,9.46882
2025-02-19,6.96689,2025-02-19,7.96766
2025-02-20,9.39183,2025-02-20,8.50654
2025-02-21,6.31254,2025-02-21,7.62124
2025-02-22,5.11932,2025-02-22,8.50654
2025-02-23,5.77367,2025-02-23,8.92994
2025-02-24,6.38953,2025-02-24,9.81524
2025-02-25,6.96689,2025-02-25,9.04541
2025-02-26,7.31331,2025-02-26,8.6605
2025-02-27,6.77444,2025-02-27,9.1224
2025-02-28,6.31254,2025-02-28,9.23787
2025-03-01,4.19553,2025-03-01,8.16012
2025-03-02,4.58044,2025-03-02,6.69745
2025-03-03,6.505,2025-03-03,9.19938
2025-03-04,7.77521,2025-03-04,8.27559
2025-03-05,7.92917,2025-03-05,9.23787
2025-03-06,8.39107,2025-03-06,8.58352
2025-03-07,6.77444,2025-03-07,7.8137
2025-03-08,5.81216,2025-03-08,7.96766
2025-03-09,7.00538,2025-03-09,6.35103
2025-03-10,7.54426,2025-03-10,9.27636
2025-03-11,7.23633,2025-03-11,8.62201
2025-03-12,8.35257,2025-03-12,8.50654
2025-03-13,7.77521,2025-03-13,7.89068
2025-03-14,7.04387,2025-03-14,7.96766
2025-03-15,5.46574,2025-03-15,7.23633
2025-03-16,6.58198,2025-03-16,7.65973
2025-03-17,6.46651,2025-03-17,7.85219
2025-03-18,7.65973,2025-03-18,9.69976
2025-03-19,7.50577,2025-03-19,10.00769
2025-03-20,7.85219,2025-03-20,9.23787
2025-03-21,6.77444,2025-03-21,7.65973
2025-03-22,5.46574,2025-03-22,9.1224
2025-03-23,4.61893,2025-03-23,8.50654
2025-03-24,6.65896,2025-03-24,9.81524
2025-03-25,7.62124,2025-03-25,8.58352
2025-03-26,7.73672,2025-03-26,8.35257
2025-03-27,7.8137,2025-03-27,7.50577
2025-03-28,7.12086,2025-03-28,8.85296
2025-03-29,5.08083,2025-03-29,6.85142
2025-03-30,5.46574,2025-03-30,7.65973
2025-03-31,6.19707,2025-03-31,7.3903
2025-04-01,6.27405,2025-04-01,9.43033
2025-04-02,5.96612,2025-04-02,10.23864
2025-04-03,5.54272,2025-04-03,9.04541
2025-04-04,5.08083,2025-04-04,7.00538
2025-04-05,5.15781,2025-04-05,6.88991
2025-04-06,4.92686,2025-04-06,6.65896
2025-04-07,6.00461,2025-04-07,9.00692
2025-04-08,7.08237,2025-04-08,6.69745
2025-04-09,6.46651,2025-04-09,8.04464
2025-04-10,6.77444,2025-04-10,7.23633
2025-04-11,6.77444,2025-04-11,8.31408
2025-04-12,5.31177,2025-04-12,7.58275
2025-04-13,4.69591,2025-04-13,8.19861
2025-04-14,5.50423,2025-04-14,10.96997
2025-04-15,6.88991,2025-04-15,10.16166
2025-04-16,6.81293,2025-04-16,8.19861
2025-04-17,6.58198,2025-04-17,7.3903
2025-04-18,6.23556,2025-04-18,8.31408
2025-04-19,5.81216,2025-04-19,8.19861
2025-04-20,5.08083,2025-04-20,6.9284
2025-04-21,6.88991,2025-04-21,8.92994
2025-04-22,7.08237,2025-04-22,7.58275
2025-04-23,6.69745,2025-04-23,7.62124
2025-04-24,6.42802,2025-04-24,6.88991
2025-04-25,6.69745,2025-04-25,7.77521
2025-04-26,6.73595,2025-04-26,7.46728
2025-04-27,5.1963,2025-04-27,7.8137
2025-04-28,6.65896,2025-04-28,8.19861
2025-04-29,6.35103,2025-04-29,7.19784
2025-04-30,6.38953,2025-04-30,5.77367
2025-05-01,5.73518,2025-05-01,6.73595
2025-05-02,5.92763,2025-05-02,9.04541
2025-05-03,4.92686,2025-05-03,8.08314
2025-05-04,3.73364,2025-05-04,8.19861
2025-05-05,3.81062,2025-05-05,9.35334
2025-05-06,5.38876,2025-05-06,9.50731
2025-05-07,7.85219,2025-05-07,8.89145
2025-05-08,5.85065,2025-05-08,7.19784
2025-05-09,6.31254,2025-05-09,9.73826
2025-05-10,5.73518,2025-05-10,7.58275
2025-05-11,5.58121,2025-05-11,8.08314
2025-05-12,7.23633,2025-05-12,9.16089
2025-05-13,7.65973,2025-05-13,9.50731
2025-05-14,7.50577,2025-05-14,8.69899
2025-05-15,6.73595,2025-05-15,9.08391
2025-05-16,7.15935,2025-05-16,7.69822
2025-05-17,5.88914,2025-05-17,6.73595
2025-05-18,5.04234,2025-05-18,7.85219
2025-05-19,6.77444,2025-05-19,7.73672
2025-05-20,10.35411,2025-05-20,9.31485
2025-05-21,9.66127,2025-05-21,7.77521
2025-05-22,8.19861,2025-05-22,19.74595
2025-05-23,6.00461,2025-05-23,18.78367
2025-05-24,4.88837,2025-05-24,10.73903
2025-05-25,5.88914,2025-05-25,10.20015
2025-05-26,7.23633,2025-05-26,13.85681
2025-05-27,7.00538,2025-05-27,11.62432
2025-05-28,6.81293,2025-05-28,13.24095
2025-05-29,6.81293,2025-05-29,9.77675
2025-05-30,6.42802,2025-05-30,7.96766
2025-05-31,4.73441,2025-05-31,6.0816
2025-06-01,5.96612,2025-06-01,7.73672
2025-06-02,6.54349,2025-06-02,8.08314
2025-06-03,5.08083,2025-06-03,8.54503
2025-06-04,6.12009,2025-06-04,8.2371
2025-06-05,7.23633,2025-06-05,9.23787
2025-06-06,5.04234,2025-06-06,7.92917
2025-06-07,4.38799,2025-06-07,8.19861
2025-06-08,5.38876,2025-06-08,7.3518
2025-06-09,6.27405,2025-06-09,9.39183
2025-06-10,6.35103,2025-06-10,8.46805
2025-06-11,6.88991,2025-06-11,10.16166
2025-06-12,7.46728,2025-06-12,9.9692
2025-06-13,7.31331,2025-06-13,8.69899
2025-06-14,6.00461,2025-06-14,8.19861
2025-06-15,4.58044,2025-06-15,8.04464
2025-06-16,7.04387,2025-06-16,9.73826
2025-06-17,6.85142,2025-06-17,8.35257
2025-06-18,7.77521,2025-06-18,9.69976
2025-06-19,6.88991,2025-06-19,8.27559
2025-06-20,5.77367,2025-06-20,7.42879
2025-06-21,6.35103,2025-06-21,8.00615
2025-06-22,5.73518,2025-06-22,7.54426
2025-06-23,6.62047,2025-06-23,8.31408
2025-06-24,7.62124,2025-06-24,7.8137
2025-06-25,6.42802,2025-06-25,7.3903
2025-06-26,6.65896,2025-06-26,7.69822
2025-06-27,6.27405,2025-06-27,7.31331
2025-06-28,5.31177,2025-06-28,9.04541
2025-06-29,4.7729,2025-06-29,7.12086
2025-06-30,5.96612,2025-06-30,10.58506
2025-07-01,8.00615,2025-07-01,9.35334
2025-07-02,6.96689,2025-07-02,8.81447
2025-07-03,5.88914,2025-07-03,7.46728
2025-07-04,7.19784,2025-07-04,7.42879
2025-07-05,4.73441,2025-07-05,6.85142
2025-07-06,5.00384,2025-07-06,6.9284
2025-07-07,7.04387,2025-07-07,8.77598
2025-07-08,5.35026,2025-07-08,10.62355
2025-07-09,6.31254,2025-07-09,7.77521
2025-07-10,6.00461,2025-07-10,7.27482
2025-07-11,6.23556,2025-07-11,6.88991
2025-07-12,4.19553,2025-07-12,7.23633
2025-07-13,4.96535,2025-07-13,7.42879
2025-07-14,7.00538,2025-07-14,7.96766
